Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
103,-117965.2671,2.164855309,19,100
104,-60896.81862,2.183988571,22,100
105,-94758.94246,2.169660914,22,100
106,-65221.05502,2.218539901,19,100
107,-58347.92765,2.200723405,24,100
108,-77685.86124,2.21385026,22,100
109,-189625.0163,2.205987897,24,99.5149
110,-63292.82872,2.208602822,20,100
111,-119995.9945,2.245872382,23,100
112,-41445.85541,2.213713532,22,100
113,-64543.50608,2.253559459,19,100
114,-73227.8221,2.2086804,22,100
115,-48256.23667,2.262697231,20,100
116,-68213.0005,2.2559651,21,100
117,-63653.5477,2.271566329,23,100
118,-150209.616,2.317183926,19,100
119,-65538.39795,2.335050749,19,100
120,-113204.3283,2.401805285,23,100
121,-127451.0406,2.451516267,20,100
122,-83377.69922,2.403993509,20,100
123,-59020.22411,2.450683019,19,100
124,-47036.24298,2.538016341,21,100
125,-71651.17672,2.499623656,20,100
126,-184321.9261,2.486329374,23,100
127,-71559.95996,2.514622377,22,100
128,-81932.47032,2.551994703,20,100
129,-84065.23795,2.535259996,23,100
130,-53801.5597,2.544175521,20,100
131,-98707.59391,2.518457282,21,100
132,-79775.67566,2.515245703,21,100
133,-67955.42208,2.522323709,21,100
134,-116622.2362,2.528896141,22,100
135,-53373.6816,2.532038125,19,100
136,-35448.9138,2.55470503,20,100
137,-130150.0149,2.594959804,19,100
138,-11315.25618,2.632767186,21,100
139,-84971.5478,2.620779618,23,100
140,-78671.06993,2.61485385,19,100
141,-46979.53728,2.663391025,18,100
142,-64864.21955,2.609040737,22,100
143,-106803.1282,2.684925903,21,100
144,-43044.85956,2.666109951,19,100
145,-162927.9755,2.682999598,18,100
146,-81353.03676,2.684934003,22,100
147,-55764.84065,2.692145576,22,100
148,-75059.18515,2.686170843,21,100
149,-38303.81033,2.677264439,20,100
150,-87114.97496,2.706820891,21,100
151,-93583.53077,2.696746818,24,100
152,-59055.96577,2.697747049,24,100
153,-181299.1389,2.707864258,21,100
154,-100833.3205,2.690143238,22,100
155,-119309.9742,2.706560243,23,100
156,-50506.93021,2.673653069,20,100
157,-63847.82652,2.693252488,19,100
158,-54628.09386,2.731846084,23,100
159,-186939.2802,2.669228289,24,100
160,-109587.1765,2.728371682,18,100
161,-60616.88041,2.690849823,20,100
162,-105924.5577,2.707814166,24,100
163,-75925.05353,2.70215672,21,100
164,-62036.48571,2.740876009,21,100
165,-34419.7367,2.755171356,21,100
166,-26323.30711,2.707973719,19,100
167,-106533.9718,2.751896923,22,100
168,-88084.89918,2.799952277,22,100
169,-79705.33029,2.811523787,21,100
170,-74543.8978,2.780967217,20,100
171,-100795.6249,2.795106068,23,100
172,-107454.0598,2.795843218,22,100
173,-113589.2712,2.779917601,21,100
174,-59872.96006,2.841048442,23,100
175,-55730.4558,2.814364379,21,100
176,-52438.8427,2.801045749,20,100
177,-138563.7235,2.799876006,23,100
178,-69394.29312,2.776017957,22,100
179,-53506.34033,2.781752462,20,100
180,-84749.24838,2.776436426,19,100
181,-171587.7707,2.7820279,22,100
182,-204158.2435,2.815566799,19,100
183,-34456.59268,2.844388686,20,100
184,-62927.55151,2.839405136,22,100
185,-39124.81077,2.790357557,22,100
186,-52999.71224,2.832972946,23,100
187,-109203.4716,2.850078501,23,100
188,-42259.27729,2.856395751,23,100
189,-63742.8333,2.872665823,20,100
190,-75306.64129,2.798334654,19,100
191,-42038.98068,2.823670409,21,100
192,-123530.2755,2.834930617,22,100
193,-60260.92699,2.868983837,22,100
194,-43325.16583,2.840012735,22,100
195,-84547.65029,2.840273857,19,100
196,-110665.1799,2.906036258,20,100
197,-67265.06858,2.864455356,21,100
198,-55870.70758,2.894527798,21,100
199,-120022.587,2.86958758,20,100
200,-83753.03877,2.859277627,21,100
201,-177582.9487,2.864715725,22,100
202,-28812.41568,2.86187266,21,100
203,-59567.32588,2.927408395,20,100
204,-87994.81234,2.869891916,20,100
205,-78440.12171,2.842878871,21,100
206,-59296.06927,2.896471587,18,100
207,-103345.583,2.864765533,21,100
208,-59360.94854,2.878354163,18,100
209,-173362.8021,2.866015023,19,100
210,-51519.60615,2.895097484,22,100
211,-87918.09984,2.855900049,23,100
212,-115068.0187,2.880402168,21,100
213,-46753.19059,2.902284893,20,100
214,-37283.80833,2.937641426,23,100
215,-139556.7459,2.886348745,18,100
216,-67529.69029,2.883962093,24,100
217,-87774.33983,2.818245994,19,100
218,-181601.3116,2.911712704,23,99.755
219,-69492.07865,2.898907989,19,100
220,-98600.95824,2.927568316,21,100
221,-207363.9786,2.881306992,22,100
222,-111136.7434,2.947523706,23,100
223,-156178.5327,2.953824952,24,100
224,-186554.8148,2.920837408,21,100
225,-99482.53744,2.860107776,21,100
226,-66218.81466,2.918748962,22,100
227,-56606.90608,2.897150454,21,100
228,-122506.1637,2.927700082,22,100
229,-116790.4404,2.905491475,19,100
230,-115721.826,2.932807018,22,100
231,-46522.88268,2.890784854,19,100
232,-64947.4932,2.935197995,24,100
233,-60651.94957,2.923039079,19,100
234,-135446.961,2.942264464,20,100
235,-66638.53157,2.981750332,21,100
236,-27533.21339,3.011749519,22,100
237,-68139.41717,2.959150384,19,100
238,-78639.71638,2.953592675,24,100
239,-55756.68738,2.967183203,23,100
240,-81328.82482,2.910773238,23,100
241,-118955.1422,2.978063576,20,100
242,-75979.28931,2.992833341,21,100
243,-43782.93986,3.027103163,20,100
244,-17057.23212,2.970366183,20,100
245,-57996.41032,3.044654684,18,100
246,-44849.65712,2.947786754,20,100
247,-124692.2488,3.024961175,18,100
248,-58887.93901,2.972441978,21,100
249,-51943.21576,3.019392231,21,100
250,-63244.53821,3.017222353,19,100
251,-105912.8634,3.043709294,19,100
252,-63824.84723,2.946331425,20,100
253,-116611.5162,3.035017392,23,100
254,-71338.3704,2.955306613,24,100
255,-173238.8146,3.091882879,22,100
256,-119120.9018,3.051550415,23,100
257,-23765.67148,3.038251933,19,100
258,-111924.6465,3.070286898,23,100
259,-10247.76409,3.083378033,15,100
260,-84448.6033,3.092059662,22,100
261,-67751.93535,3.087405876,22,100
262,-118812.1267,3.059961978,21,100
263,-101717.9454,3.019566874,22,100
264,-90143.18156,3.041144919,22,100
265,-41161.92557,2.980894728,22,100
266,-28280.38465,3.000149714,20,100
267,-165481.4392,3.045108392,21,100
268,-74914.73802,3.056271112,21,100
269,-65212.43259,3.026424756,20,100
270,-181586.7701,3.056294447,20,100
271,-75731.81464,3.046360775,21,100
272,-45332.16461,3.054412341,19,100
273,-38967.88932,2.997713649,20,100
274,-36969.64243,3.128092979,19,100
275,-73729.02378,3.021621157,22,100
276,-52396.27738,3.110713959,19,100
277,-59885.2501,3.05510622,22,100
278,-93175.88606,3.059360717,19,100
279,-138041.0173,3.115622493,18,100
280,-61716.07631,3.050910463,21,100
281,-39215.42913,3.042725034,24,100
282,-60957.07339,3.080626567,21,100
283,-158264.2273,3.088366251,18,100
284,-58574.6605,3.062940328,21,100
285,-100280.5245,3.129731789,21,100
286,-53785.76826,3.131693105,22,100
287,-59707.63117,3.046992407,22,100
288,-47023.74516,3.063575602,23,100
289,-82819.07413,3.091896516,19,100
290,-64295.38825,3.060465794,22,100
291,-82590.12424,3.15178522,22,100
292,-203234.659,3.027577705,24,100
293,-82294.45606,3.071757742,22,100
294,-63508.49473,3.057731307,20,100
295,-73752.29609,3.098824574,20,100
296,-53286.35842,3.07714907,21,100
297,-96809.84155,3.084599043,22,100
298,-52274.12723,3.137941661,24,100
299,-51395.72062,3.136268637,20,100
300,-47376.53093,3.072064002,22,100
301,-131332.8797,3.105336722,19,100
302,-186697.4882,3.125973663,24,99.7599
303,-70383.73387,3.130640577,22,100
304,-43504.87564,3.078840473,22,100
305,-45266.90872,3.134763251,23,100
306,-107783.2424,3.126696818,23,100
307,-213697.7393,3.102374272,22,100
308,-54447.66352,3.116759634,22,100
309,-134841.4581,3.057529989,23,100
310,-58990.43862,3.067680081,21,100
311,-47768.55654,3.118715274,19,100
312,-29065.56194,3.128162535,21,100
313,-35863.6768,3.078855515,20,100
314,-61464.06351,3.149026643,21,100
315,-16075.07838,3.122908844,22,100
316,-63416.23173,3.090620922,19,100
317,-110355.2315,3.069682203,20,100
318,-77522.59014,3.096278264,20,100
319,-99717.01529,3.107815942,22,100
320,-59681.51707,3.143144596,17,100
321,-55840.7063,3.165261279,21,100
322,-58282.7764,3.213381481,24,100
323,-107008.8188,3.078122804,24,100
324,-92567.67899,3.138550488,22,100
325,-62875.62534,3.155477881,23,100
326,-78731.79898,3.102383687,20,100
327,-79398.6856,3.157435417,18,100
328,-97250.38009,3.09238883,22,100
329,-57184.04407,3.154966925,20,100
330,-57091.18307,3.130254011,21,100
331,-89122.05137,3.133040075,24,100
332,-70650.19054,3.150368203,20,100
333,-49628.95329,3.169719804,20,100
334,-54068.30782,3.151696026,23,100
335,-65030.80095,3.163120441,20,100
336,-77949.74489,3.127279933,20,100
337,-47878.72535,3.132102414,21,100
338,-66949.58325,3.102174427,21,100
339,-127876.8865,3.127399608,20,100
340,-59726.33521,3.122248235,21,100
341,-114318.7763,3.10522012,24,100
342,-102633.7249,3.129460931,22,100
343,-54088.95202,3.100289171,21,100
344,-75337.37501,3.1035254,21,100
345,-50277.96766,3.081923713,21,100
346,-144513.1078,3.131486886,22,100
347,-112290.1798,3.083608404,22,100
348,-79909.85019,3.139869171,23,100
349,-63385.26062,3.109634656,23,100
350,-113497.3557,3.109134002,22,100
351,-80305.23888,3.086231232,21,100
352,-52685.04777,3.09639624,19,100
353,-113591.5902,3.105492985,22,100
354,-57133.43948,3.104344254,23,100
355,-115916.8858,3.088945244,20,100
356,-111411.985,3.077082613,21,100
357,-94053.93773,3.151744281,21,100
358,-46382.28069,3.149532965,23,100
359,-52534.8356,3.12224669,20,100
360,-105663.5127,3.092226021,20,100
361,-131256.2701,3.104219072,20,100
362,-78557.25552,3.071095381,22,100
363,-53082.62606,3.128938209,19,100
364,-61611.43174,3.072833872,23,100
365,-72872.04654,3.057362468,24,100
366,-14746.13415,3.079469274,22,100
367,-65363.86135,3.081898521,23,100
368,-57412.72055,3.089405867,23,100
369,-67550.52926,3.065128171,22,100
370,-126127.0252,3.064722966,23,100
371,-51186.22964,3.128650832,18,100
372,-112008.7623,3.122204617,22,100
373,-52486.79156,3.127088713,21,100
374,-105892.0287,3.118972038,18,100
375,-51360.05186,3.101344347,19,100
376,-116461.7247,3.073603486,21,100
377,-62844.22935,3.094539528,21,100
378,-23433.97134,3.107345369,20,100
379,-125405.131,3.079293424,21,100
380,-44749.05947,3.058172408,20,100
381,-87104.86047,3.15463784,21,100
382,-130287.958,3.12316244,22,100
383,-85032.5749,3.158133924,22,100
384,-37911.58995,3.140451143,20,100
385,-40053.66407,3.128109229,20,100
386,-134509.9209,3.125655433,21,100
387,-140511.3112,3.102320465,23,100
388,-84440.81945,3.123878488,21,100
389,-138670.4742,3.067032891,19,100
390,-88571.14142,3.047412078,22,100
391,-90852.06044,3.126921483,20,100
392,-93086.58565,3.073947899,21,100
393,-63838.82797,3.11718745,21,100
394,-61932.70539,3.092189123,21,100
395,-50116.06687,3.110306956,21,100
396,-47443.17118,3.103882526,17,100
397,-114430.5247,3.062152505,20,100
398,-69501.69641,3.105532362,21,100
399,-53162.74049,3.072860857,22,100
400,-64878.33843,3.073754271,21,100
401,-47155.73764,3.087444603,22,100
402,-47896.24936,3.104259304,23,100
403,-62152.32506,3.101014469,19,100
404,-180144.6118,3.070036235,23,99.7599
405,-61055.00964,3.142661018,20,100
406,-64668.7631,3.085156811,24,100
407,-121097.7291,3.093249246,22,100
408,-53949.79153,3.080197662,21,100
409,-86786.70035,3.083213987,23,100
410,-106929.5946,3.040327849,19,100
411,-47897.25945,3.158957904,21,100
412,-33799.47046,3.061833405,21,100
413,-40065.83202,3.075976166,22,100
414,-21608.20588,3.071084902,20,100
415,-80798.5073,3.050285978,21,100
416,-31017.75486,3.10285109,22,100
417,-49105.06792,3.103485736,21,100
418,-115354.1789,3.084879875,19,100
419,-116118.9147,3.075235428,23,100
420,-56366.26788,3.126351543,21,100
421,-21709.33892,3.115825502,22,100
422,-104131.9168,3.108052177,21,100
423,-135683.9156,3.102326477,19,100
424,-59582.8954,3.078405837,20,100
425,-42079.86238,3.030372846,19,100
426,-85065.28563,3.115277306,24,100
427,-56000.84042,3.056549215,24,100
428,-82199.87561,3.096046959,22,100
429,-58560.87453,3.086819649,21,100
430,-53932.30311,3.039082617,23,100
431,-45651.76903,3.086018801,24,100
432,-78080.55427,3.028478909,19,100
433,-192369.2785,3.057244387,24,99.7599
434,-52944.69824,3.098051403,20,100
435,-140653.3789,3.027004554,21,100
436,-151243.71,3.078301982,22,100
437,-70839.72539,3.075188341,20,100
438,-35730.47598,3.134554386,20,100
439,-77832.8504,3.08191293,22,100
440,-55405.15006,3.05018261,22,100
441,-64812.58313,3.089471042,21,100
442,-86944.53816,3.096386046,21,100
443,-33419.1151,3.068012667,22,100
444,-30110.87735,3.122144794,21,100
445,-113199.5568,3.082261078,21,100
446,-79952.08317,3.033774155,22,100
447,-12231.24422,3.100183277,21,100
448,-71429.32846,3.052272258,22,100
449,-73467.01249,3.06775369,23,100
450,-63742.18254,3.112146387,21,100
451,-128290.4624,3.100194991,17,100
452,-88761.39609,3.023379187,23,100
453,-102191.1816,3.048016909,23,100
454,-53369.07906,3.070295518,20,100
455,-57719.65566,3.047839483,24,100
456,-69791.27743,3.024449865,19,100
457,-45364.07459,3.043085122,20,100
458,-16908.9822,3.147528791,19,100
459,-52267.11933,3.042846511,22,100
460,-185224.4212,3.051423016,24,99.7599
461,-47230.93596,3.054005623,23,100
462,-73186.13516,3.087253129,23,100
463,-52660.32982,3.041160345,20,100
464,-60348.32588,3.046217308,21,100
465,-109603.5981,3.055924379,21,100
466,-56517.30238,3.075993786,22,100
467,-41093.89974,3.114409284,22,100
468,-89690.61868,3.0959729,20,100
469,-130124.1834,3.052100434,19,100
470,-196057.338,3.041871854,23,100
471,-46605.29563,3.025642265,20,100
472,-33858.94502,3.049469062,22,100
473,-89575.4119,3.037922247,22,100
474,-57024.53576,3.028444061,23,100
475,-17855.09452,3.071092963,20,100
476,-61688.7467,3.042242765,21,100
477,-47128.66648,3.106628361,19,100
478,-167152.3702,3.012915776,24,100
479,-51746.77214,3.04762207,23,100
480,-85694.30089,3.048007769,20,100
481,-37695.25468,3.099812483,19,100
482,-182321.5737,3.062039375,20,99.7599
483,-17495.02517,3.028287298,22,100
484,-94442.22993,3.055611117,20,100
485,-52691.15594,3.065912197,22,100
486,-40208.39116,3.061152148,19,100
487,-76456.62092,3.01927268,18,100
488,-80603.53392,3.039841569,21,100
489,-61038.55483,3.073282049,19,100
490,-73093.20065,2.995107727,22,100
491,-80359.32175,2.988915213,23,100
492,-45262.74516,3.051708062,21,100
493,-69725.75166,3.00876333,24,100
494,-85633.17924,3.022077649,22,100
495,-87322.6004,3.081500061,24,100
496,-66374.46712,3.035113711,23,100
497,-58351.03404,3.013933172,21,100
498,-128488.7103,3.060979392,22,100
499,-70992.8188,3.017207421,21,100
500,-79613.21189,3.038991204,22,100
501,-102918.571,3.036684966,19,100
502,-87403.00369,3.010790896,22,100
503,-49844.04531,3.022466161,21,100
504,-42590.26715,3.103628927,19,100
505,-88299.95439,3.054056581,24,100
506,-45710.35024,3.031620559,20,100
507,-50100.91254,2.999425256,20,100
508,-34786.42317,3.07449757,22,100
509,-46718.53718,3.071170847,24,100
510,-136403.8224,3.049803425,21,100
511,-27891.42943,3.01423718,17,100
512,-111675.759,3.04311303,20,100
513,-30827.70011,3.090664188,20,100
514,-63034.41634,3.039531805,19,100
515,-93454.32873,3.053952916,21,100
516,-52491.57256,3.04465977,18,100
517,-51663.8638,3.015087185,23,100
518,-60488.6295,2.997764202,23,100
519,-73170.15105,3.043232212,18,100
520,-126128.2797,2.996504627,23,100
521,-45580.1259,3.079137226,22,100
522,-65839.39111,3.027156885,21,100
523,-64764.51466,3.037983112,21,100
524,-48836.94538,3.062511973,22,100
525,-57313.55723,3.07211171,22,100
526,-120140.6107,3.006294906,23,100
527,-74012.57399,3.014449676,22,100
528,-70218.73806,3.001735825,21,100
529,-33566.75295,2.991747179,20,100
530,-69670.51674,3.017500107,23,100
531,-110263.3153,3.034300029,21,100
532,-28161.39652,2.992650823,20,100
533,-27437.53188,3.029641716,20,100
534,-154233.7485,3.019722127,23,100
535,-59796.91779,2.982534046,20,100
536,-52143.30975,3.052197508,21,100
537,-82793.73012,3.023298408,23,100
538,-28261.10745,3.053869023,19,100
539,-99453.04538,3.012499347,21,100
540,-40027.99449,3.069414888,22,100
541,-10873.49635,2.993165181,17,100
542,-27395.70911,3.086192608,21,100
543,-74594.96878,3.016245859,23,100
544,-58510.5566,3.109956752,19,100
545,-34515.36465,3.048165774,22,100
546,-72098.881,3.047912874,20,100
547,-64461.5246,3.026119089,20,100
548,-42915.63547,2.979819865,20,100
549,-23129.70267,3.045190472,22,100
550,-75028.83442,3.061100209,22,100
551,-98079.19478,3.016166432,19,100
552,-147800.5755,3.044556115,21,100
553,-27276.17938,2.996808807,20,100
554,-55243.46568,3.083436698,23,100
555,-44344.22477,3.044967196,23,100
556,-58736.51576,3.05847044,22,100
557,-68718.67695,3.037473619,24,100
558,-44690.76322,3.02958401,21,100
559,-68677.79571,3.040517979,20,100
560,-66379.40027,2.993558343,22,100
561,-77977.27683,2.967552836,19,100
562,-62817.34311,2.992836183,20,100
563,-89858.2911,2.967396983,23,100
564,-40470.26064,2.997875094,18,100
565,-96529.31077,3.03246309,23,100
566,-88394.4666,3.020728393,24,100
567,-71418.72582,3.023947945,22,100
568,-184297.7377,2.970841827,24,99.7599
569,-98588.53684,2.97978507,23,100
570,-159325.8284,3.003947235,22,100
571,-75881.02301,3.008412271,23,100
572,-44283.83974,3.022169227,22,100
573,-45241.36665,3.01302441,19,100
574,-63808.76543,3.030947254,22,100
575,-72171.68524,2.946408615,20,100
576,-81307.56883,2.999813424,21,100
577,-49489.66085,2.992969426,20,100
578,-27633.16692,3.035105893,20,100
579,-55248.01003,2.99591107,20,100
580,-35000.43055,2.985384376,19,100
581,-91849.80787,2.963659714,22,100
582,-68367.33424,2.988890464,21,100
583,-39871.33287,3.002363682,21,100
584,-85845.83348,3.014740259,22,100
585,-190827.897,2.985221894,23,100
586,-95045.86592,2.980861302,20,100
587,-119136.0161,3.034112552,23,100
588,-52049.36363,2.962401889,21,100
589,-48163.74363,2.997443795,22,100
590,-40831.16959,2.968395158,19,100
591,-49319.61067,2.978493593,20,100
592,-98237.49804,3.017997098,23,100
593,-80945.45717,2.97189604,23,100
594,-75420.51185,3.018097277,21,100
595,-39562.81894,2.947905001,19,100
596,-82215.49104,2.939112796,19,100
597,-48684.87297,2.942755262,22,100
598,-142350.1176,3.012197747,20,100
599,-61816.60725,2.980446301,23,100
600,-74895.38376,2.941651433,21,100
601,-69374.79927,2.979661774,23,100
602,-41700.11828,2.95376676,21,100
603,-42670.11537,2.968892152,21,100
604,-65232.16117,3.003698156,22,100
605,-76909.65217,2.981703818,23,100
606,-57376.4322,2.973177454,21,100
607,-52349.24087,2.978451306,21,100
608,-85809.17197,2.95659404,21,100
609,-59230.46613,2.982227763,21,100
610,-81458.5498,2.935548807,22,100
611,-40739.66495,3.00674312,23,100
612,-84893.41046,2.92710019,21,100
613,-80434.27838,3.000238904,23,100
614,-40751.85275,2.97028713,21,100
615,-35137.01515,2.922421098,23,100
616,-42484.08126,2.956260681,21,100
617,-34681.01515,2.945221821,19,100
618,-41832.63332,2.931923389,20,100
619,-16248.57003,2.949244989,23,100
620,-53866.94508,2.982567808,21,100
621,-91672.28494,2.963914062,20,100
622,-63525.1877,2.961077385,21,100
623,-63757.30475,2.955350409,20,100
624,-62950.90629,2.925663759,21,100
625,-69224.62401,2.928894606,21,100
626,-49061.30357,2.914831216,23,100
627,-65762.53712,2.926031241,21,100
628,-53472.17229,2.932208548,20,100
629,-66906.80347,2.901510413,21,100
630,-87681.36168,2.935572041,19,100
631,-56095.12852,2.879170677,21,100
632,-37529.58822,2.984722864,21,100
633,-33201.97905,2.961441553,21,100
634,-52212.91123,2.946279188,21,100
635,-55967.8733,2.942025846,21,100
636,-114669.6489,2.967978351,22,100
637,-104531.6876,2.957185844,20,100
638,-21756.49155,2.959695522,19,100
639,-92199.47558,2.939351605,22,100
640,-43481.28626,2.942287116,22,100
641,-43189.34087,2.985795921,23,100
642,-186323.0517,2.910555239,24,99.7599
643,-11082.89344,2.938567236,21,100
644,-34955.34092,2.912672701,21,100
645,-73849.4048,2.934161425,23,100
646,-52509.71634,2.946158782,21,100
647,-80582.34986,2.941201678,19,100
648,-97210.43832,2.988717456,23,100
649,-82824.86446,2.949272633,19,100
650,-32344.08057,2.970995314,18,100
651,-51848.52621,2.847220085,22,100
652,-97428.71151,2.950255033,21,100
653,-37333.36507,2.920825061,21,100
654,-80197.23269,2.903092819,22,100
655,-33489.34209,2.882418609,22,100
656,-48220.77075,2.908112205,22,100
657,-63644.10538,2.955673412,22,100
658,-72380.78058,2.955608439,21,100
659,-97591.71372,2.908084825,23,100
660,-25154.68347,2.886310446,22,100
661,-34625.39829,2.905416614,19,100
662,-188494.3598,2.896902795,24,98.5299
663,-82021.20061,2.931435996,23,100
664,-127821.7737,2.907833167,20,100
665,-71265.29307,2.907618302,22,100
666,-81673.29074,2.884889504,24,100
667,-34230.91037,2.885895786,22,100
668,-97677.33675,2.899529161,20,100
669,-30247.9996,2.920051186,21,100
670,-99639.20793,2.929979078,22,100
671,-102206.186,2.870657652,21,100
672,-47034.91171,2.910190378,22,100
673,-129719.9648,2.927317081,22,100
674,-34597.61537,2.88815746,19,100
675,-57690.46313,2.884109983,23,100
676,-47774.20208,2.973950635,20,100
677,-40690.16333,2.891941593,20,100
678,-74697.4993,2.878472961,21,100
679,-108074.2239,2.902721105,21,100
680,-18253.0881,2.893641171,22,100
681,-114854.1458,2.903875898,23,100
682,-55363.6306,2.947117805,20,100
683,-35534.44209,2.850904058,17,100
684,-52683.69742,2.902693655,21,100
685,-66817.93646,2.865155506,23,100
686,-69560.23958,2.878989476,21,100
687,-83041.94747,2.914943806,23,100
688,-18583.63784,2.884796744,24,100
689,-80828.81649,2.888753077,23,100
690,-99474.52496,2.907286698,21,100
691,-158777.2424,2.892487439,21,100
692,-11831.0443,2.842241151,18,100
693,-51382.67979,2.898142286,22,100
694,-24758.75034,2.882980786,21,100
695,-87828.623,2.843383171,20,100
696,-78705.97863,2.92496684,20,100
697,-87164.03347,2.875699441,20,100
698,-39240.41354,2.913900426,20,100
699,-75960.4266,2.875561911,23,100
700,-72580.98531,2.901974659,23,100
701,-30044.74163,2.825779438,20,100
702,-54183.53226,2.913196812,21,100
703,-95677.72241,2.871812796,20,100
704,-57832.20629,2.852539503,23,100
705,-177012.8996,2.862539663,24,99.2699
706,-106708.3667,2.890854889,22,100
707,-40106.8413,2.861626966,21,100
708,-78845.75265,2.877273444,22,100
709,-45714.5241,2.888323271,19,100
710,-29479.91881,2.856661408,21,100
711,-43258.04392,2.87372234,18,100
712,-81364.91246,2.917134472,21,100
713,-120785.9967,2.900667449,21,100
714,-53005.74929,2.827546607,20,100
715,-98235.271,2.892981274,21,100
716,-41913.499,2.939352412,19,100
717,-58784.05007,2.884911952,20,100
718,-100091.1533,2.89137475,21,100
719,-78537.33656,2.86979201,21,100
720,-47530.15965,2.895288438,22,100
721,-92956.79222,2.873432755,22,100
722,-89345.05225,2.880916489,22,100
723,-34931.70603,2.88147345,22,100
724,-77786.24316,2.887004912,24,100
725,-91702.29365,2.833435682,21,100
726,-46842.32426,2.899716377,21,100
727,-49814.59628,2.866672852,21,100
728,-82708.4007,2.840467938,22,100
729,-49537.97816,2.809344692,24,100
730,-73109.51865,2.854658998,22,100
731,-27008.39539,2.869465968,19,100
732,-45635.56397,2.834764649,23,100
733,-55125.2208,2.850572109,21,100
734,-24180.17301,2.857369754,20,100
735,-64651.80548,2.830542526,21,100
736,-112680.7922,2.878646872,21,100
737,-97506.45066,2.854188058,22,100
738,-89593.0205,2.852111324,24,100
739,-108062.1943,2.855182081,20,100
740,-54580.8336,2.847316866,20,100
741,-45827.44793,2.80309786,22,100
742,-93558.69494,2.827408409,22,100
743,-60441.08854,2.869388645,24,100
744,-43907.86945,2.881461577,21,100
745,-30835.80881,2.878542447,21,100
