Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
74,-9600.0188,556456.9191176471,17,100.0
75,-49500.106400000004,552591.71375,34,0.0
76,-43160.09409999998,561894.14,33,40.0
77,-10640.028100000001,564625.443452381,22,100.0
78,-38020.094399999994,552873.130625,30,80.0
79,-12980.034,562618.7708333334,23,100.0
80,-39800.092399999994,551794.603125,30,0.0
81,-34500.08360000002,556197.575,27,0.0
82,-8440.0216,558852.931640625,21,100.0
83,-6060.0118999999995,549948.9947916666,14,100.0
84,-18480.03449999999,550264.7007575758,19,100.0
85,-40900.0971,544899.7525,30,0.0
86,-39020.0977,543424.248125,31,70.0
87,-9580.024099999999,545812.6940789474,20,100.0
88,-11400.0201,547649.759375,15,100.0
89,-12040.0241,541826.7627840909,19,100.0
90,-7250.0158,539142.7433035715,17,100.0
91,-14400.028900000001,541924.49375,22,100.0
92,-14220.026899999997,538811.9939903846,19,100.0
93,-43820.10039999999,532656.578125,33,60.0
94,-13540.0286,533983.155,20,100.0
95,-47100.10989999999,530729.895625,34,0.0
96,-11680.0279,532146.0951704546,22,100.0
97,-38980.0954,534771.756875,34,80.0
98,-9640.0221,538674.2204861111,18,100.0
99,-13800.022199999998,531187.4140625,15,100.0
100,-9000.016199999998,535833.78125,16,100.0
101,-41800.10370000001,531063.569375,29,0.0
102,-39480.0904,525493.216875,33,40.0
103,-51920.11049999998,525513.118125,37,40.0
104,-13280.030799999999,537228.5885416666,21,100.0
105,-48420.10339999999,533079.259375,37,60.0
106,-42860.10050000001,542151.2675,32,70.0
107,-11400.0203,541676.7625,17,100.0
108,-40120.094399999994,536604.93125,30,20.0
109,-11400.0193,540850.1890625,16,100.0
110,-49100.1116,536113.8625,34,20.0
111,-39500.0912,531250.115,29,0.0
112,-4800.006699999999,536334.8819444445,9,100.0
113,-43850.1062,526161.268125,31,10.0
114,-7280.013499999999,528226.6540178572,15,100.0
115,-34000.081999999995,519257.644375,26,0.0
116,-8380.0158,516442.037109375,16,100.0
117,-48400.11109999998,516964.42125,31,10.0
118,-44220.10389999999,511597.44375,34,20.0
119,-8310.018100000001,518759.0863970588,18,100.0
120,-11980.0221,515479.22017045453,16,100.0
121,-36180.086800000005,508741.57625,28,10.0
122,-46220.104999999996,500953.96,34,60.0
123,-15020.0381,508248.72685185185,24,100.0
124,-38180.09770000001,506196.22375,29,40.0
125,-18660.043999999998,498277.84283088235,22,100.0
126,-50930.115999999995,501483.1325,37,70.0
127,-38540.09319999998,500945.978125,30,60.0
128,-43960.10920000001,497814.51625,31,80.0
129,-47210.1009,506909.434375,35,10.0
130,-44270.10509999998,502924.714375,33,30.0
131,-45600.10469999996,502113.938125,30,0.0
132,-38540.088599999974,498593.37,30,20.0
133,-13720.0297,493480.6586538461,19,100.0
134,-37400.0891,498031.21,29,0.0
135,-12600.026899999999,497906.0497159091,21,100.0
136,-6000.0078,491561.25,10,100.0
137,-36440.087,490013.66625,29,20.0
138,-12680.0231,490883.2173913043,17,100.0
139,-46500.103500000005,486116.226875,34,0.0
140,-40030.09379999999,482066.91125,33,90.0
141,-9000.012700000001,483374.23046875,14,100.0
142,-13980.036100000001,482943.68625,23,100.0
143,-10860.022599999998,483128.9734375,18,100.0
144,-5460.008900000001,472014.125,12,100.0
145,-35730.09859999998,480459.510625,29,70.0
146,-11980.0302,479224.2528409091,22,100.0
147,-33740.0871,470875.46875,29,80.0
148,-37100.08950000002,473101.42125,29,0.0
149,-41720.0953,466266.98375,32,20.0
150,-18660.0427,466041.8446969697,23,100.0
151,-39820.08869999999,462993.95875,31,60.0
152,-43900.101599999995,463708.63375,31,0.0
153,-53400.11679999998,463104.83,35,0.0
154,-16300.0337,453245.5011160714,23,100.0
155,-20460.042900000004,455289.96527777775,22,100.0
156,-36640.0887,456983.609375,32,80.0
157,-4230.007500000001,441569.0729166667,12,100.0
158,-46700.107299999974,455939.94125,31,0.0
159,-39800.09879999998,456559.18,28,0.0
160,-9520.020999999999,453537.5657894737,18,100.0
161,-16900.039499999995,448810.2392241379,23,100.0
162,-13280.023900000002,453536.6432291667,17,100.0
163,-39420.1022,447475.95375,28,60.0
164,-14860.031099999998,439810.9375,21,100.0
165,-21700.046499999997,442461.88260135136,23,100.0
166,-45300.09629999999,444555.824375,34,0.0
167,-6000.0121,431071.23579545453,16,100.0
168,-38400.097699999984,435371.070625,29,60.0
169,-40220.094,433959.034375,32,20.0
170,-46150.1124,437945.59375,33,70.0
171,-34240.08640000001,427359.521875,31,70.0
172,-43600.102,427406.641875,31,0.0
173,-18100.0406,427403.2157258064,23,100.0
174,-35500.0805,428029.453125,30,60.0
175,-7200.0097,411076.25721153844,10,100.0
176,-37560.0945,423009.885625,30,70.0
177,-44400.1024,420622.751875,34,40.0
178,-15300.037699999999,423561.9733796296,24,100.0
179,-42460.09739999999,416562.99625,32,20.0
180,-49940.11279999997,410859.986875,37,20.0
181,-13140.0325,431550.74609375,22,100.0
182,-13530.036,419288.875,25,100.0
183,-25200.051999999996,415016.5625,22,100.0
184,-16000.0385,412133.83449074073,24,100.0
185,-41700.09319999998,408991.82625,30,0.0
186,-40370.091299999985,404301.51875,31,10.0
187,-11340.0261,408287.18607954547,20,100.0
188,-56760.1227,402040.653125,38,40.0
189,-36640.09119999999,404137.030625,31,80.0
190,-39780.091199999995,401925.31875,31,20.0
191,-10280.0213,402801.71875,18,100.0
192,-37960.0832,400171.01625,32,60.0
193,-39620.09899999997,398889.2525,32,40.0
194,-40020.099999999984,392108.634375,31,70.0
195,-38500.0966,401553.67,29,0.0
196,-13280.0327,397381.765625,23,100.0
197,-43780.10179999999,391989.685625,34,40.0
198,-42610.10489999999,391534.735,34,70.0
199,-11500.0298,383365.07954545453,23,100.0
200,-42400.1008,384953.858125,30,0.0
201,-34460.090400000016,384004.2275,29,40.0
202,-49240.11419999998,384859.71,36,80.0
203,-37600.093900000014,377094.349375,28,0.0
204,-38960.09559999999,381175.844375,31,20.0
205,-16040.0388,384334.7327586207,25,100.0
206,-22900.04699999999,373557.578525641,23,100.0
207,-32720.075899999996,377978.40375,27,20.0
208,-31870.08490000002,367623.904375,26,40.0
209,-44900.10129999999,365791.266875,32,0.0
210,-13120.0317,361190.3619791667,23,100.0
211,-8470.012099999998,373253.224609375,11,100.0
212,-6810.0163,357822.62083333335,17,100.0
213,-10360.022500000001,358217.2640625,20,100.0
214,-13200.022100000002,365649.4442934783,16,100.0
215,-45500.10189999999,362922.8425,35,0.0
216,-40800.09629999999,356015.9525,30,0.0
217,-37400.0797,357574.679375,29,0.0
218,-13000.035100000001,356493.01442307694,25,100.0
219,-43600.10019999998,354725.3875,31,0.0
220,-15910.037599999998,356232.4784482759,24,100.0
221,-43240.10329999997,348755.28375,33,20.0
222,-52660.116999999984,347949.970625,36,40.0
223,-17700.0397,346148.0260416667,24,100.0
224,-44270.1083,342376.23875,35,80.0
225,-39100.087799999994,342835.185,29,0.0
226,-54180.11949999999,345045.89875,35,20.0
227,-11980.027699999999,347346.72301136365,20,100.0
228,-10580.026800000001,336985.24851190473,22,100.0
229,-48500.1058,342959.64,34,0.0
230,-46720.104600000006,343902.685625,35,20.0
231,-14480.0304,335577.0336538461,19,100.0
232,-7820.013,345372.21458333335,13,100.0
233,-6660.014399999999,338327.76682692306,16,100.0
234,-49140.11349999998,335525.0025,36,80.0
235,-6660.0156,337560.76442307694,18,100.0
236,-8400.012700000001,330286.41015625,12,100.0
237,-12600.0258,343086.4971590909,21,100.0
238,-8260.019100000001,347196.26102941175,18,100.0
239,-9600.0221,340911.44618055556,19,100.0
240,-35800.0841,333426.3575,28,0.0
241,-10800.024000000001,331830.3322368421,20,100.0
242,-7860.017299999999,327039.30625,17,100.0
243,-9000.012999999999,331445.4609375,13,100.0
244,-45380.11000000001,327095.584375,32,20.0
245,-10200.015699999998,325483.5052083333,14,100.0
246,-45500.0986,329629.400625,33,0.0
247,-12000.0186,323813.2410714286,14,100.0
248,-46860.10699999999,319702.0575,35,60.0
249,-49410.109999999986,317585.216875,36,80.0
250,-38600.09629999998,317241.309375,30,60.0
251,-7220.011599999999,313871.0245535714,13,100.0
252,-16960.0338,318690.5802083333,23,100.0
253,-10260.023,311965.0453125,18,100.0
254,-4260.0061,323964.14930555556,9,100.0
255,-16000.036,308830.34173387097,19,100.0
256,-11420.025,313201.5104166667,20,100.0
257,-12080.027600000001,319123.37642045453,22,100.0
258,-7700.018299999999,321521.6328125,18,100.0
259,-8980.015899999999,302404.70220588235,16,100.0
260,-12080.0245,306545.9375,16,100.0
261,-7110.015699999999,311729.02708333335,17,100.0
262,-8760.024800000001,307115.27960526315,22,100.0
263,-13800.0206,306495.5234375,15,100.0
264,-11380.0213,305688.84821428574,17,100.0
265,-46500.1059,300639.061875,34,60.0
266,-39720.091700000004,299166.9296875,31,20.0
267,-50300.11149999998,298105.1784375,35,0.0
268,-36980.08129999999,296414.9890625,30,20.0
269,-13620.030499999999,302149.36125,21,100.0
270,-47400.1057,295035.14,34,20.0
271,-44080.102999999974,296544.475,33,60.0
272,-8810.022099999998,288576.8411458333,20,100.0
273,-13200.0235,290657.07201086957,17,100.0
274,-41440.095999999976,293467.470625,32,20.0
275,-40040.095299999986,293616.98375,29,60.0
276,-43000.098200000015,285751.9915625,31,60.0
277,-38460.087299999985,289639.2171875,30,60.0
278,-14420.0333,280215.75120192306,23,100.0
279,-9460.0254,285809.78671875,20,100.0
280,-30780.062599999997,280265.8471875,26,40.0
281,-8400.0137,276461.1201171875,14,100.0
282,-11840.028,279690.5101902174,21,100.0
283,-14420.025,279265.91466346156,16,100.0
284,-40480.101899999994,281954.5003125,32,40.0
285,-17120.0363,272079.1546875,24,100.0
286,-11280.030499999999,265944.2075,22,100.0
287,-41620.096799999985,272312.67875,32,60.0
288,-44260.10909999999,265966.1528125,31,60.0
289,-36900.0901,265859.32125,28,0.0
290,-33600.07510000001,261131.12375,26,0.0
291,-10800.015300000001,266429.3828125,12,100.0
292,-13800.028900000001,261627.96940104166,20,100.0
293,-7140.0141,259368.3939732143,15,100.0
294,-43900.10049999999,258508.3325,32,0.0
295,-44800.1061,254823.40125,31,0.0
296,-39060.09169999999,257803.9375,30,20.0
297,-38600.09019999999,258105.648125,31,0.0
298,-11500.023299999999,258185.69602272726,19,100.0
299,-8400.0182,253645.72150735295,18,100.0
300,-31600.081,253737.0309375,25,60.0
301,-37520.0859,249881.8753125,32,60.0
302,-4280.0074,244117.74652777778,11,100.0
303,-11500.019499999999,252175.9112215909,15,100.0
304,-46400.111299999975,245816.6825,33,60.0
305,-54940.118099999985,243134.5390625,38,60.0
306,-11900.0256,249532.56861413043,20,100.0
307,-6880.014499999999,250172.93526785713,16,100.0
308,-14400.033399999998,248493.109375,22,100.0
309,-9920.0211,233794.675,17,100.0
310,-41680.09439999999,241123.705625,33,20.0
311,-37820.087600000006,242432.279375,31,60.0
312,-10420.030400000001,235945.98139880953,24,100.0
313,-38480.10139999999,236160.1028125,29,80.0
314,-4280.005699999999,238746.08159722222,9,100.0
315,-13200.027299999998,245640.54551630435,18,100.0
316,-11240.019999999999,236204.42323369565,15,100.0
317,-18300.037700000004,242811.0866935484,24,100.0
318,-9600.0163,236610.8299632353,15,100.0
319,-31240.075599999996,233003.4275,28,90.0
320,-42750.106199999995,225655.8109375,34,80.0
321,-49000.107899999995,225522.973125,34,0.0
322,-14440.0249,229741.00841346153,17,100.0
323,-10360.0206,224522.959375,18,100.0
324,-35500.07949999999,223641.241875,27,0.0
325,-11460.0177,227916.88095238095,13,100.0
326,-41160.10079999998,225948.5278125,33,60.0
327,-41100.1004,220810.849375,28,0.0
328,-42000.10159999997,218587.3640625,30,20.0
329,-10200.013699999998,218739.0390625,11,100.0
330,-37110.0927,220229.4671875,32,90.0
331,-9620.014799999999,214969.68576388888,13,100.0
332,-9340.028100000001,214922.57421875,23,100.0
333,-8800.0207,212861.65900735295,19,100.0
334,-10220.020999999999,213486.73519736843,17,100.0
335,-33800.06910000001,211222.0553125,28,0.0
336,-9480.020700000001,211936.81085526315,18,100.0
337,-11920.0304,210381.40690104166,21,100.0
338,-11480.0176,208350.20535714287,15,100.0
339,-12000.0277,205550.43601190476,21,100.0
340,-7840.013099999999,201383.12916666668,13,100.0
341,-10160.0235,208626.1019736842,19,100.0
342,-8440.0141,207013.1240234375,15,100.0
343,-11440.022100000002,201314.54464285713,18,100.0
344,-36300.08659999999,201874.21375,27,0.0
345,-3080.0055,205575.85267857142,10,100.0
346,-16180.035999999998,198190.5334051724,22,100.0
347,-39240.09590000001,201847.6896875,31,80.0
348,-37460.088200000006,201623.4953125,29,60.0
349,-5860.0089,200482.90104166666,10,100.0
350,-40240.09430000002,198269.078125,28,20.0
351,-45320.10619999999,193300.548125,33,60.0
352,-41100.097099999984,195864.79375,32,80.0
353,-1800.0028,214990.60546875,8,100.0
354,-14400.0327,193628.455,22,100.0
355,-9580.0155,185187.00607638888,14,100.0
356,-14700.034599999999,192486.05649038462,24,100.0
357,-11390.0226,192297.7762784091,17,100.0
358,-37100.0816,194393.28375,28,0.0
359,-42260.103899999966,189131.9565625,31,60.0
360,-50060.11409999999,188156.595,37,80.0
361,-8400.0128,187702.36458333334,14,100.0
362,-44400.09919999999,187764.2396875,34,60.0
363,-34200.071,183208.49125,29,0.0
364,-8380.0125,184462.91015625,13,100.0
365,-33740.08089999999,179709.62,28,60.0
366,-12280.0232,181203.18098958334,17,100.0
367,-10240.021599999998,187286.80756578947,18,100.0
368,-11480.026799999998,181431.47690217392,21,100.0
369,-4800.0111,182809.46448863635,14,100.0
370,-6600.007699999999,177162.6875,9,100.0
371,-11280.0234,185880.14136904763,16,100.0
372,-51700.11239999999,178493.386875,35,20.0
373,-10200.016300000001,176697.85590277778,14,100.0
374,-10160.0227,177702.3240131579,20,100.0
375,-38270.0868,174243.31375,35,80.0
376,-2400.004,184980.859375,10,100.0
377,-13140.021700000001,177996.96875,17,100.0
378,-4280.005599999999,185812.37847222222,8,100.0
379,-12880.027900000001,178621.75455729166,22,100.0
380,-12660.026000000002,169097.01494565216,19,100.0
381,-12080.022500000001,173196.53977272726,17,100.0
382,-36040.08770000001,170706.4128125,29,20.0
383,-37400.0806,171715.79921875,30,0.0
384,-52600.1143,170371.5796875,34,0.0
385,-39120.09209999998,169227.6121875,30,60.0
386,-18000.03129999999,176108.14566532258,19,100.0
387,-6040.009999999999,170604.96223958334,13,100.0
388,-6080.0096,167270.1171875,11,100.0
389,-34600.07809999999,168375.5815625,28,0.0
390,-12520.0227,168628.12092391305,17,100.0
391,-15100.034699999998,158216.0751201923,23,100.0
392,-38860.089799999994,160834.52625,31,40.0
393,-51060.11409999999,162087.180625,36,60.0
394,-3700.0076,158608.29513888888,12,100.0
395,-21060.048399999996,160496.54543585525,24,100.0
396,-7500.013299999999,162916.447265625,14,100.0
397,-41700.092499999984,163221.5590625,30,0.0
398,-13180.0273,161362.44791666666,20,100.0
399,-40800.09220000001,163471.7809375,32,0.0
400,-4280.005899999999,162385.01041666666,9,100.0
401,-20980.040599999997,160019.36782094595,22,100.0
402,-8740.0169,151252.25275735295,17,100.0
403,-13800.0192,157831.51627604166,14,100.0
404,-41160.09880000001,156022.3075,31,90.0
405,-9600.0134,151665.1231617647,12,100.0
406,-1840.004,163423.828125,10,100.0
407,-6600.0107,149435.91586538462,13,100.0
408,-15000.0264,156742.63311298078,18,100.0
409,-9700.020099999998,159589.45148026315,17,100.0
410,-15050.0249,153864.2739955357,18,100.0
411,-20310.0439,150834.55201480264,23,100.0
412,-33900.071,147346.06109375,27,0.0
413,-12000.0225,149608.2146577381,19,100.0
414,-33800.06839999999,149930.15859375,27,0.0
415,-13350.0305,148768.29507211538,22,100.0
416,-38100.08269999999,145241.9196875,30,0.0
417,-32900.0654,146319.60765625,28,0.0
418,-16120.035500000002,148359.3556034483,23,100.0
419,-9060.017199999998,145872.890625,16,100.0
420,-7130.0216,145531.4443359375,21,100.0
421,-15700.0337,141540.3408564815,23,100.0
422,-15060.025799999996,139344.9788773148,16,100.0
423,-7880.012999999999,144118.66197916667,14,100.0
424,-7800.011600000001,145926.55208333334,13,100.0
425,-6060.0094,140110.873046875,11,100.0
426,-8980.016800000001,143913.1544117647,15,100.0
427,-1260.003,144062.115234375,9,100.0
428,-8380.0133,134982.7060546875,12,100.0
429,-7260.0119,135242.0859375,13,100.0
430,-8440.0157,144108.51011029413,15,100.0
431,-12600.0261,136822.21807065216,17,100.0
432,-6600.0099,142016.833984375,13,100.0
433,-10720.021700000001,137374.870703125,18,100.0
434,-4760.0095,135093.23671875,14,100.0
435,-33330.0734,136746.0734375,28,40.0
436,-36480.08200000002,132960.1275,28,10.0
437,-7800.010200000001,134257.05580357142,11,100.0
438,-8440.019200000002,130492.05034722222,17,100.0
439,-42470.09289999998,132496.666875,33,10.0
440,-35000.078799999996,131811.2040625,29,0.0
441,-28030.061400000006,128237.86447704081,24,100.0
442,-2480.004,126132.3671875,9,100.0
443,-20300.042,129860.46332465278,21,100.0
444,-41420.09679999999,132995.898125,32,20.0
445,-18020.0362,128609.44483901515,23,100.0
446,-44640.103999999985,129198.01859375,35,60.0
447,-4860.007500000001,128579.17265625,10,100.0
448,-17110.04,126363.14616935483,24,100.0
449,-12000.0183,123498.38541666667,16,100.0
450,-13830.024399999998,132225.2140625,17,100.0
451,-41260.08849999999,122032.71484375,33,60.0
452,-6680.0113999999985,124879.15805288461,13,100.0
453,-12040.020599999998,123133.21981534091,17,100.0
454,-23400.043400000006,125576.103515625,21,100.0
455,-9060.013599999998,120866.94117647059,13,100.0
456,-1200.0021,115671.14583333333,8,100.0
457,-39690.09179999999,121407.90203125,32,10.0
458,-39800.09619999999,125389.2096875,34,80.0
459,-3080.0049999999997,117827.78683035714,9,100.0
460,-15680.036,119520.56975446429,20,100.0
461,-9600.014500000001,117824.02665441176,15,100.0
462,-9080.013699999998,120612.05514705883,13,100.0
463,-8510.017099999997,116888.81525735294,15,100.0
464,-23920.0463,120851.9453125,24,100.0
465,-16240.025199999998,116264.78340517242,15,100.0
466,-11980.025899999999,120179.28328804347,21,100.0
467,-13180.022400000002,114844.62923177083,17,100.0
468,-10300.0247,120555.89296875,21,100.0
469,-42520.102399999974,117900.26921875,32,60.0
470,-34890.0781,119494.723125,31,70.0
471,-51300.117399999996,115076.7478125,38,80.0
472,-44100.092399999994,117784.15421875,35,0.0
473,-1200.0018,131323.6875,7,100.0
474,-6640.008600000001,119802.42908653847,10,100.0
475,-36800.084899999994,115584.18046875,32,60.0
476,-39350.0932,112725.39640625,31,40.0
477,-4350.0079000000005,110170.796875,12,100.0
478,-4880.0078,114402.484375,11,100.0
479,-4780.0077,117266.859375,11,100.0
480,-8340.015,115877.1875,15,100.0
481,-38900.0851,114228.7171875,34,20.0
482,-8400.016800000001,114595.08125,17,100.0
483,-7780.010300000001,114755.0625,12,100.0
484,-7820.0148,109673.81979166667,16,100.0
485,-7860.013000000001,106464.92919921875,14,100.0
486,-13800.024199999998,113525.322265625,18,100.0
487,-7860.015600000001,110430.7275390625,15,100.0
488,-11800.027699999999,111591.35461956522,20,100.0
489,-6670.012099999999,113007.21454326923,14,100.0
490,-5940.012199999999,114001.72115384616,14,100.0
491,-36640.090000000004,107718.54734375,29,60.0
492,-14980.026400000004,107473.69299768518,17,100.0
493,-7860.0129,104405.36666666667,14,100.0
494,-30310.057199999992,108488.63265625,26,70.0
495,-6620.010400000001,114391.49639423077,11,100.0
496,-31700.07369999999,106260.42359375,25,0.0
497,-12060.025299999998,103588.23473011363,19,100.0
498,-3680.0067000000004,104674.697265625,11,100.0
499,-12600.019499999999,103362.5,15,100.0
500,-10840.014400000002,105931.162109375,13,100.0
501,-12340.0253,102908.28091032608,19,100.0
502,-39360.09039999999,104583.1025,31,60.0
503,-10240.0191,100692.71258223684,16,100.0
504,-6110.0118,98335.41045673077,14,100.0
505,-10290.018799999998,103472.9375,16,100.0
506,-8020.017,102888.96354166667,15,100.0
507,-11020.025099999999,106323.93452380953,21,100.0
508,-11490.018,100265.09161931818,15,100.0
509,-16780.036799999998,100477.84198588709,22,100.0
510,-1360.0035,107607.896875,9,100.0
511,-36380.090400000016,99688.71421875,28,60.0
512,-7400.0205000000005,99916.90533088235,19,100.0
513,-7780.0115,102661.0875,12,100.0
514,-16260.023800000006,98790.83620689655,13,100.0
515,-12600.018599999998,100256.33559782608,13,100.0
516,-5400.007500000001,94918.55703125,11,100.0
517,-10180.0195,101131.16694078948,17,100.0
518,-17400.0325,100343.59322916667,22,100.0
519,-38800.087799999994,96646.59296875,30,0.0
520,-10470.023299999999,100562.59412202382,19,100.0
521,-50020.115399999995,98222.6125,37,80.0
522,-39020.088999999985,97631.874375,33,60.0
523,-36700.085900000005,94803.44328125,28,60.0
524,-6660.009999999999,97257.09795673077,12,100.0
525,-46570.107099999994,94830.27640625,35,90.0
526,-3620.0065,100155.587890625,11,100.0
527,-13200.0233,92251.79166666667,17,100.0
528,-39400.0922,92495.24625,29,0.0
529,-6660.008899999999,89517.82151442308,10,100.0
530,-43180.10250000001,94240.34171875,31,60.0
531,-12080.021599999998,94859.26669034091,16,100.0
532,-37020.0834,93056.853125,30,40.0
533,-19560.044,91452.85305606617,24,100.0
534,-19080.040800000006,93017.86116071428,23,100.0
535,-11240.0244,91351.00142045454,20,100.0
536,-40280.0972,92214.099375,33,60.0
537,-41300.0937,89487.364375,29,0.0
538,-6680.010700000001,90861.92848557692,12,100.0
539,-32360.071799999994,86514.06203125,27,50.0
540,-26100.055300000007,88324.88454861111,24,100.0
541,-6000.007799999999,84138.08735795454,10,100.0
542,-10860.0195,89515.978515625,15,100.0
543,-9600.012700000001,85098.74586397059,13,100.0
544,-6040.0104,89018.32682291667,13,100.0
545,-42580.09969999999,85100.01484375,30,20.0
546,-4310.0093,82098.09765625,13,100.0
547,-2480.0045,82414.3125,10,100.0
548,-6680.012,83745.79777644231,13,100.0
549,-10570.029400000001,86546.30894886363,23,100.0
550,-16840.0257,86510.26901041667,16,100.0
551,-38920.08519999999,87030.548828125,31,60.0
552,-46060.100699999995,84260.500078125,34,20.0
553,-44460.10319999998,83144.302421875,32,30.0
554,-10160.0211,79547.3669921875,18,100.0
555,-15780.034999999998,82851.71470424107,23,100.0
556,-47210.1076,82385.9746875,37,80.0
557,-16200.028399999996,83593.38099888393,16,100.0
558,-33200.07749999999,80229.519296875,26,0.0
559,-10620.0252,82550.662890625,20,100.0
560,-7730.0166,78896.25146484375,17,100.0
561,-4280.007100000001,84567.56163194444,11,100.0
562,-15590.0292,76250.30747767857,20,100.0
563,-14860.0276,80113.59186921296,20,100.0
564,-10800.0184,78389.95024671052,16,100.0
565,-42300.093999999975,79747.5646875,30,0.0
566,-35130.0809,79306.22859375,28,20.0
567,-8300.018099999998,72482.3807444853,16,100.0
568,-18300.0408,77973.0344002016,24,100.0
569,-8460.014099999999,74184.15844726562,13,100.0
570,-8540.012400000001,77200.73759191176,13,100.0
571,-33720.07259999999,75230.829453125,28,20.0
572,-21640.03929999999,77438.87705592105,17,100.0
573,-4880.0081,72369.681640625,12,100.0
574,-8480.011199999999,78881.2734375,11,100.0
575,-44580.10349999998,73633.061484375,32,20.0
576,-6630.010499999999,71212.60126201923,12,100.0
577,-1860.0035,78137.2921875,9,100.0
578,-4260.0065,75693.54296875,10,100.0
579,-38520.09240000001,73037.0265625,28,20.0
580,-34400.08150000001,72723.133046875,28,0.0
581,-39220.089599999985,73692.774296875,30,40.0
582,-7290.015899999999,71240.64817708333,17,100.0
583,-13560.0289,71624.91466346153,21,100.0
584,-9060.0151,68827.91544117648,15,100.0
585,-45620.10209999998,69609.363046875,33,20.0
586,-35600.08229999999,70876.121484375,27,0.0
587,-40380.0934,68956.87359375,33,60.0
588,-1880.0031000000001,68562.29453125,8,100.0
589,-4200.0064,70479.25732421875,11,100.0
590,-34740.0843,69425.486015625,27,20.0
591,-16260.029699999997,70013.0708512931,20,100.0
592,-6630.0127,65992.82331730769,14,100.0
593,-7920.0188,71856.98803710938,19,100.0
594,-2480.0042,68486.177734375,9,100.0
595,-6040.0084,64610.866861979164,10,100.0
596,-20440.034099999993,66408.14778645833,16,100.0
597,-13820.0264,65777.1871875,17,100.0
598,-11280.017699999999,65804.28178267046,14,100.0
599,-1860.0034,65142.909375,8,100.0
600,-34700.079900000004,65856.4375,30,0.0
601,-7160.012999999999,59997.138671875,15,100.0
602,-37500.09129999999,65252.518046875,28,0.0
603,-7780.015799999999,63358.097412109375,15,100.0
